station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CWCF,2020-02-12 12:00,-97.0219,52.3597,222.00,-27.00,-35.00,64.41,320.00,5.00,0.00,M,1028.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.67,CWCF 121200Z AUTO 32005KT M33/M37 RMK AO1 SOG 27 2034 SLP282 T13281372 50002
CWEQ,2020-02-12 12:00,-101.2331,52.1150,335.00,-24.70,-32.80,64.39,170.00,1.00,0.00,M,1032.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWEQ 121200Z AUTO 17001KT M32/M36 RMK AO1 SOG 06 1031 SLP321 T13151360
CWGX,2020-02-12 12:00,-94.7000,56.3667,145.00,-31.90,-42.00,56.35,290.00,8.00,0.00,M,1023.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-54.60,CWGX 121200Z AUTO 29008KT M36/M41 RMK AO1 SOG 31 1002 SLP230 T13551411
CWII,2020-02-12 12:00,-96.5622,50.6951,220.00,-19.30,-26.90,66.97,350.00,13.00,0.00,M,1025.50,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,20.00,340.00,2020-02-12 11:52,-44.15,CWII 121200Z AUTO 35013G20KT M29/M33 RMK AO1 PK WND 34020/1152 SLP255 T12851327 51056
CWJD,2020-02-12 12:00,-99.2678,53.1864,223.00,-26.70,-34.20,66.28,310.00,7.00,0.00,M,1031.30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-46.77,CWJD 121200Z AUTO 31007KT M33/M37 RMK AO1 SOG 45 3019 SLP313 T13261368
CWNK,2020-02-12 12:00,-98.0297,49.4981,268.00,-16.40,-23.40,69.55,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121200Z AUTO M27/M31 RMK AO1 27 T12691308 50002
CWPO,2020-02-12 12:00,-98.9050,49.1911,470.00,-16.80,-23.30,71.36,360.00,20.00,0.00,M,1024.90,M,26.00,M,M,M,M,M,M,M,M,M,M,M,M,26.00,0.00,2020-02-12 11:55,-45.68,CWPO 121200Z AUTO 36020G26KT M27/M31 RMK AO1 SOG 17 1048 PK WND 00026/1155 SLP249 T12711307
CXGH,2020-02-12 12:00,-96.9822,50.6311,217.00,-20.20,-28.30,65.06,350.00,14.00,0.00,M,1024.70,M,21.00,M,M,M,M,M,M,M,M,M,M,M,M,21.00,350.00,2020-02-12 11:53,-46.12,CXGH 121200Z AUTO 35014G21KT M29/M34 RMK AO1 PK WND 35021/1153 SLP247 T12901335 51058
CXWN,2020-02-12 12:00,-97.1296,49.8885,230.00,-16.20,-23.60,68.12,350.00,10.00,0.00,M,1024.50,M,21.00,M,M,M,M,M,M,M,M,M,M,M,M,21.00,330.00,2020-02-12 11:52,-37.48,CXWN 121200Z AUTO 35010G21KT M27/M31 RMK AO1 PRESRR PK WND 33021/1152 SLP245 T12681309 52060
CYBR,2020-02-12 12:00,-99.9519,49.9100,409.00,-14.80,-25.60,57.05,10.00,10.00,0.00,30.20,1026.90,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-35.72,CYBR 121200Z 01010KT 15SM FEW250 M26/M32 A3020 RMK CI1 SLP269
CYDN,2020-02-12 12:00,-100.0525,51.1008,305.00,-20.20,-27.40,68.31,10.00,10.00,0.00,30.34,1030.60,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.49,CYDN 121200Z AUTO 01010KT 9SM CLR M29/M33 A3034 RMK SLP306
CYFO,2020-02-12 12:00,-101.6817,54.6781,304.00,-27.40,-34.60,67.31,310.00,7.00,0.00,30.37,1033.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-47.62,CYFO 121200Z 31007KT 280V340 15SM SKC M33/M37 A3037 RMK SNW CVR/MUCH LOOSE SLP331
CYIV,2020-02-12 12:00,-94.6537,53.8571,237.00,-32.80,-40.00,66.53,290.00,8.00,0.00,30.16,1025.40,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-55.71,CYIV 121200Z 29008KT 15SM SKC M36/M40 A3016 RMK SLP254
CYNE,2020-02-12 12:00,-97.8442,53.9583,223.00,-29.20,-36.40,67.05,300.00,6.00,0.00,30.27,1028.70,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-48.18,CYNE 121200Z AUTO 30006KT 9SM CLR M34/M38 A3027 RMK SLP287
CYPG,2020-02-12 12:00,-98.2739,49.9031,269.00,-18.40,-23.80,75.44,340.00,22.00,0.00,30.24,1026.50,4.00,27.00,FEW,M,M,M,24000.00,M,M,M,BLSN,M,M,M,M,M,M,-48.91,CYPG 121200Z 34022G27KT 4SM BLSN FEW240 M28/M31 A3024 RMK CI2 FST OBS SLP265
CYQD,2020-02-12 12:00,-101.0911,53.9714,271.00,-25.60,-34.60,61.10,290.00,11.00,0.00,30.38,1032.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-50.32,CYQD 121200Z AUTO 29011KT 9SM CLR M32/M37 A3038 RMK SLP329
CYTH,2020-02-12 12:00,-97.8642,55.8011,218.00,-29.20,-38.20,60.52,280.00,8.00,0.00,30.21,1027.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-51.27,CYTH 121200Z 28008KT 15SM SKC M34/M39 A3021 RMK SLP271
CYYQ,2020-02-12 12:00,-94.0650,58.7392,29.00,-22.00,-27.40,75.04,310.00,15.00,0.00,30.05,1018.20,1.50,M,VV ,M,M,M,1300.00,M,M,M,IC BLSN,M,M,M,M,M,M,-49.23,CYYQ 121200Z 31015KT 1 1/2SM IC BLSN VV013 M30/M33 A3005 RMK BLSN8 SLP182
CYGX,2020-02-12 12:00,-94.7106,56.3575,145.00,-34.60,-41.80,66.26,270.00,9.00,0.00,30.13,1023.00,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-59.30,CYGX 121200Z 27009KT 15SM SKC M37/M41 A3013 RMK SLP230
CYBQ,2020-02-12 12:00,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,300.00,12.00,0.00,30.07,1023.40,9.00,20.00,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,-49.02,CYBQ 121200Z AUTO 30012G20KT 9SM OVC050 M31/M35 A3007 RMK SLP234
CYBQ,2020-02-12 12:14,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,300.00,8.00,0.00,30.07,1023.40,7.00,17.00,OVC,M,M,M,4400.00,M,M,M,-SN,M,M,M,M,M,M,-44.62,CYBQ 121214Z AUTO 30008G17KT 7SM -SN OVC044 M31/M35 A3007 RMK SLP234
CYBQ,2020-02-12 12:19,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,300.00,11.00,0.00,30.07,1023.40,5.00,16.00,OVC,M,M,M,4000.00,M,M,M,-SN,M,M,M,M,M,M,-48.05,CYBQ 121219Z AUTO 30011G16KT 5SM -SN OVC040 M31/M35 A3007 RMK SLP234
CYBQ,2020-02-12 12:24,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,310.00,9.00,0.00,30.08,1023.60,2.50,16.00,OVC,M,M,M,3400.00,M,M,M,-SN,M,M,M,M,M,M,-45.87,CYBQ 121224Z AUTO 31009G16KT 2 1/2SM -SN OVC034 M31/M35 A3008 RMK SLP236
CYBQ,2020-02-12 12:34,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,300.00,11.00,0.00,30.07,1023.40,1.25,19.00,OVC,M,M,M,2400.00,M,M,M,-SN,M,M,M,M,M,M,-48.05,CYBQ 121234Z AUTO 30011G19KT 1 1/4SM -SN OVC024 M31/M35 A3007 RMK SLP234
CYYQ,2020-02-12 12:37,-94.0650,58.7392,29.00,-22.00,-27.40,75.04,300.00,15.00,0.00,30.06,1018.50,3.00,20.00,VV ,M,M,M,1300.00,M,M,M,IC BLSN,M,M,M,M,M,M,-49.23,CYYQ 121237Z 30015G20KT 3SM IC BLSN VV013 M30/M33 A3006 RMK BLSN8 SLP185
CYYQ,2020-02-12 12:49,-94.0650,58.7392,29.00,-22.00,-29.20,68.06,300.00,17.00,0.00,30.06,1018.60,2.50,M,VV ,M,M,M,1300.00,M,M,M,IC BLSN,M,M,M,M,M,M,-50.67,CYYQ 121249Z 30017KT 2 1/2SM IC BLSN VV013 M30/M34 A3006 RMK BLSN8 SLP186
CYBQ,2020-02-12 12:53,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,300.00,13.00,0.00,30.06,1023.00,1.50,19.00,OVC,M,M,M,2600.00,M,M,M,-SN,M,M,M,M,M,M,-49.92,CYBQ 121253Z AUTO 30013G19KT 1 1/2SM -SN OVC026 M31/M35 A3006 RMK SLP230
CWWS,2020-02-12 13:00,-97.6164,52.8186,223.00,-26.00,-32.10,71.75,M,M,0.00,M,1030.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 121300Z AUTO M32/M36 RMK AO1 24 SOG 01 1023 SLP300 T13221356
CXMD,2020-02-12 13:00,-98.0839,49.1878,301.00,-17.10,-23.80,70.57,360.00,17.00,0.01,M,1026.20,M,25.00,M,M,M,M,M,M,M,M,M,M,M,M,26.00,350.00,2020-02-12 12:03,-44.25,CXMD 121300Z AUTO 36017G25KT M27/M31 RMK AO1 2PAST HR SOG 09 3056 PK WND 35026/1203 SLP262 P0001 T12731310 50002
CYWG,2020-02-12 13:00,-97.2333,49.9167,239.00,-20.20,-29.20,61.96,350.00,21.00,0.00,30.22,1026.10,15.00,M,FEW,M,M,M,2000.00,M,M,M,DRSN,M,M,M,M,M,M,-50.77,CYWG 121300Z 35021KT 15SM DRSN FEW020 M29/M34 A3022 RMK SC1 SLP261
CWCF,2020-02-12 13:00,-97.0219,52.3597,222.00,-26.90,-35.00,64.06,330.00,8.00,0.00,M,1029.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-48.44,CWCF 121300Z AUTO 33008KT M33/M37 RMK AO1 SOG 27 1029 SLP291 T13271372
CWEQ,2020-02-12 13:00,-101.2331,52.1150,335.00,-24.90,-30.50,73.89,200.00,5.00,0.00,M,1032.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.18,CWEQ 121300Z AUTO 20005KT M32/M35 RMK AO1 SOG 06 1026 SLP329 T13161347
CWGX,2020-02-12 13:00,-94.7000,56.3667,145.00,-33.20,-41.40,62.72,280.00,8.00,0.00,M,1023.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-56.20,CWGX 121300Z AUTO 28008KT M36/M41 RMK AO1 SOG 31 3004 SLP234 T13621408
CWII,2020-02-12 13:00,-96.5622,50.6951,220.00,-21.10,-28.70,66.72,350.00,13.00,0.00,M,1027.30,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,22.00,340.00,2020-02-12 12:23,-46.46,CWII 121300Z AUTO 35013G20KT M30/M34 RMK AO1 PK WND 34022/1223 SLP273 T12951337 51051
CWJD,2020-02-12 13:00,-99.2678,53.1864,223.00,-27.40,-35.00,65.81,300.00,4.00,0.00,M,1031.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.94,CWJD 121300Z AUTO 30004KT M33/M37 RMK AO1 SOG 45 1018 SLP319 T13301372
CWNK,2020-02-12 13:00,-98.0297,49.4981,268.00,-18.80,-26.00,68.50,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121300Z AUTO M28/M32 RMK AO1 24 T12821322
CWPO,2020-02-12 13:00,-98.9050,49.1911,470.00,-18.60,-25.40,70.00,360.00,16.00,0.00,M,1026.80,M,22.00,M,M,M,M,M,M,M,M,M,M,M,M,25.00,350.00,2020-02-12 12:07,-45.53,CWPO 121300Z AUTO 36016G22KT M28/M32 RMK AO1 SOG 17 3048 PK WND 35025/1207 SLP268 T12811319
CXGH,2020-02-12 13:00,-96.9822,50.6311,217.00,-22.00,-28.30,71.47,350.00,14.00,0.00,M,1026.40,M,19.00,M,M,M,M,M,M,M,M,M,M,M,M,21.00,330.00,2020-02-12 12:01,-48.44,CXGH 121300Z AUTO 35014G19KT M30/M34 RMK AO1 PK WND 33021/1201 SLP264 T13001335 51054
CXWN,2020-02-12 13:00,-97.1296,49.8885,230.00,-18.40,-26.00,67.10,350.00,10.00,0.00,M,1026.00,M,19.00,M,M,M,M,M,M,M,M,M,M,M,M,20.00,0.00,2020-02-12 12:29,-40.23,CXWN 121300Z AUTO 35010G19KT M28/M32 RMK AO1 PK WND 00020/1229 SLP260 T12801322 51053
CYBR,2020-02-12 13:00,-99.9519,49.9100,409.00,-16.60,-27.40,56.75,360.00,8.00,0.00,30.26,1029.00,15.00,15.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-35.75,CYBR 121300Z 36008G15KT 15SM FEW250 M27/M33 A3026 RMK CI1 SLP290
CYDN,2020-02-12 13:00,-100.0525,51.1008,305.00,-22.00,-29.20,68.06,250.00,4.00,0.00,30.37,1031.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.64,CYDN 121300Z AUTO 25004KT 9SM CLR M30/M34 A3037 RMK SLP319
CYFO,2020-02-12 13:00,-101.6817,54.6781,304.00,-27.40,-34.60,67.31,310.00,5.00,0.00,30.37,1033.50,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-44.15,CYFO 121300Z 31005KT 280V340 15SM SKC M33/M37 A3037 RMK SLP335
CYIV,2020-02-12 13:00,-94.6537,53.8571,237.00,-32.80,-40.00,66.53,300.00,8.00,0.00,30.18,1026.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-55.71,CYIV 121300Z 30008KT 15SM SKC M36/M40 A3018 RMK SLP261
CYNE,2020-02-12 13:00,-97.8442,53.9583,223.00,-29.20,-36.40,67.05,290.00,5.00,0.00,30.29,1029.30,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-46.29,CYNE 121300Z AUTO 29005KT 270V330 9SM CLR M34/M38 A3029 RMK SLP293
CYPG,2020-02-12 13:00,-98.2739,49.9031,269.00,-18.40,-27.40,62.24,340.00,22.00,0.00,30.28,1028.10,4.00,27.00,FEW,M,M,M,24000.00,M,M,M,BLSN,M,M,M,M,M,M,-48.91,CYPG 121300Z 34022G27KT 4SM BLSN FEW240 M28/M33 A3028 RMK CI2 SLP281
CYQD,2020-02-12 13:00,-101.0911,53.9714,271.00,-25.60,-34.60,61.10,280.00,10.00,0.00,30.40,1033.50,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-49.26,CYQD 121300Z AUTO 28010KT 9SM CLR M32/M37 A3040 RMK SLP335
CYTH,2020-02-12 13:00,-97.8642,55.8011,218.00,-29.20,-36.40,67.05,280.00,10.00,0.00,30.21,1027.20,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-53.78,CYTH 121300Z 28010KT 15SM SKC M34/M38 A3021 RMK SLP272
CYYQ,2020-02-12 13:00,-94.0650,58.7392,29.00,-22.00,-27.40,75.04,310.00,17.00,0.00,30.06,1018.60,2.50,23.00,CLR,M,M,M,M,M,M,M,IC BLSN,M,M,M,M,M,M,-50.67,CYYQ 121300Z 31017G23KT 2 1/2SM IC BLSN SKC M30/M33 A3006 RMK BLSN6 SLP186
CYBV,2020-02-12 13:00,-97.0183,52.3589,222.00,-27.40,-34.60,67.31,340.00,6.00,0.00,30.30,1029.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-46.01,CYBV 121300Z 34006KT 15SM SKC M33/M37 A3030 RMK SNW CVR/MUCH LOOSE SLP291
CYGX,2020-02-12 13:00,-94.7106,56.3575,145.00,-32.80,-40.00,66.53,270.00,8.00,0.00,30.13,1023.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-55.71,CYGX 121300Z 27008KT 15SM SKC M36/M40 A3013 RMK SLP233
CYBQ,2020-02-12 13:00,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,300.00,11.00,0.00,30.06,1023.00,2.00,19.00,OVC,M,M,M,3400.00,M,M,M,-SN,M,M,M,M,M,M,-48.05,CYBQ 121300Z AUTO 30011G19KT 2SM -SN OVC034 M31/M35 A3006 RMK SLP230
CYBQ,2020-02-12 13:20,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,300.00,11.00,0.00,30.06,1023.10,3.00,17.00,OVC,M,M,M,4600.00,M,M,M,-SN,M,M,M,M,M,M,-48.05,CYBQ 121320Z AUTO 30011G17KT 3SM -SN OVC046 M31/M35 A3006 RMK SLP231
CYYQ,2020-02-12 13:28,-94.0650,58.7392,29.00,-22.00,-29.20,68.06,300.00,17.00,0.00,30.06,1018.60,3.00,23.00,CLR,M,M,M,M,M,M,M,IC BLSN,M,M,M,M,M,M,-50.67,CYYQ 121328Z 30017G23KT 3SM IC BLSN SKC M30/M34 A3006 RMK SLP186
CYBQ,2020-02-12 13:38,-98.5122,58.7061,281.00,-23.80,-31.00,67.81,290.00,12.00,0.00,30.06,1022.80,2.50,17.00,OVC,M,M,M,3600.00,M,M,M,-SN,M,M,M,M,M,M,-49.02,CYBQ 121338Z AUTO 29012G17KT 2 1/2SM -SN OVC036 M31/M35 A3006 RMK SLP228
CWWS,2020-02-12 14:00,-97.6164,52.8186,223.00,-25.80,-32.30,70.21,M,M,0.00,M,1030.70,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 121400Z AUTO M32/M36 RMK AO1 23 SOG 01 1020 SLP307 T13211357
CXMD,2020-02-12 14:00,-98.0839,49.1878,301.00,-18.90,-25.60,70.34,350.00,13.00,0.00,M,1028.50,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,24.00,10.00,2020-02-12 13:22,-43.64,CXMD 121400Z AUTO 35013G20KT M28/M32 RMK AO1 PRESRR SOG 09 3059 PK WND 01024/1322 SLP285 T12831320 50002
CYWG,2020-02-12 14:00,-97.2333,49.9167,239.00,-22.00,-31.00,61.68,350.00,16.00,0.00,30.29,1028.40,15.00,23.00,FEW,M,M,M,1500.00,M,M,M,DRSN,M,M,M,M,M,M,-49.97,CYWG 121400Z 35016G23KT 15SM DRSN FEW015 M30/M35 A3029 RMK SC1 PRESRR SLP284
CWCF,2020-02-12 14:00,-97.0219,52.3597,222.00,-26.50,-34.40,64.85,320.00,8.00,0.00,M,1030.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-47.95,CWCF 121400Z AUTO 32008KT M33/M37 RMK AO1 SOG 27 1027 SLP300 T13251369
CWEQ,2020-02-12 14:00,-101.2331,52.1150,335.00,-23.30,-29.40,72.09,240.00,5.00,0.00,M,1033.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.28,CWEQ 121400Z AUTO 24005KT M31/M34 RMK AO1 SOG 06 1022 SLP336 T13071341
CWGX,2020-02-12 14:00,-94.7000,56.3667,145.00,-32.30,-40.00,64.71,260.00,6.00,0.00,M,1023.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-51.91,CWGX 121400Z AUTO 26006KT M36/M40 RMK AO1 SOG 31 3007 SLP236 T13571400
CWII,2020-02-12 14:00,-96.5622,50.6951,220.00,-22.40,-30.50,64.74,350.00,14.00,0.00,M,1028.50,M,24.00,M,M,M,M,M,M,M,M,M,M,M,M,24.00,350.00,2020-02-12 13:50,-48.96,CWII 121400Z AUTO 35014G24KT M30/M35 RMK AO1 PK WND 35024/1350 SLP285 T13021347 51043
CWJD,2020-02-12 14:00,-99.2678,53.1864,223.00,-27.20,-34.80,65.84,290.00,7.00,0.00,M,1032.30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-47.38,CWJD 121400Z AUTO 29007KT M33/M37 RMK AO1 SOG 45 1015 SLP323 T13291371
CWNK,2020-02-12 14:00,-98.0297,49.4981,268.00,-20.20,-27.20,69.05,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121400Z AUTO M29/M33 RMK AO1 25 T12901329
CWPO,2020-02-12 14:00,-98.9050,49.1911,470.00,-20.00,-27.60,66.87,360.00,15.00,0.00,M,1029.00,M,21.00,M,M,M,M,M,M,M,M,M,M,M,M,24.00,350.00,2020-02-12 13:10,-46.63,CWPO 121400Z AUTO 36015G21KT M29/M33 RMK AO1 PRESRR SOG 18 3052 PK WND 35024/1310 SLP290 T12891331
CXGH,2020-02-12 14:00,-96.9822,50.6311,217.00,-23.10,-31.20,64.63,350.00,13.00,0.00,M,1027.50,M,18.00,M,M,M,M,M,M,M,M,M,M,M,M,21.00,350.00,2020-02-12 13:06,-49.02,CXGH 121400Z AUTO 35013G18KT M31/M35 RMK AO1 PK WND 35021/1306 SLP275 T13061351 51044
CXWN,2020-02-12 14:00,-97.1296,49.8885,230.00,-20.90,-28.80,65.67,340.00,10.00,0.00,M,1028.30,M,17.00,M,M,M,M,M,M,M,M,M,M,M,M,19.00,10.00,2020-02-12 13:00,-43.37,CXWN 121400Z AUTO 34010G17KT M29/M34 RMK AO1 PRESRR PK WND 01019/1300 SLP283 T12941338 53055
CYBR,2020-02-12 14:00,-99.9519,49.9100,409.00,-20.20,-29.20,61.96,330.00,10.00,0.00,30.30,1030.50,15.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-42.49,CYBR 121400Z 33010KT 15SM FEW250 M29/M34 A3030 RMK CI1 SLP305
CYDN,2020-02-12 14:00,-100.0525,51.1008,305.00,-23.80,-31.00,67.81,290.00,6.00,0.00,30.39,1033.00,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.67,CYDN 121400Z AUTO 29006KT 9SM CLR M31/M35 A3039 RMK SLP330
CYFO,2020-02-12 14:00,-101.6817,54.6781,304.00,-27.40,-36.40,60.82,280.00,4.00,0.00,30.38,1033.90,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.94,CYFO 121400Z 28004KT 240V330 15SM SKC M33/M38 A3038 RMK SLP339
CYIV,2020-02-12 14:00,-94.6537,53.8571,237.00,-34.60,-40.00,73.55,290.00,9.00,0.00,30.20,1026.90,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-59.30,CYIV 121400Z 29009KT 15SM SKC M37/M40 A3020 RMK SLP269
CYNE,2020-02-12 14:00,-97.8442,53.9583,223.00,-29.20,-36.40,67.05,300.00,6.00,0.00,30.30,1029.70,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-48.18,CYNE 121400Z AUTO 30006KT 280V340 9SM CLR M34/M38 A3030 RMK SLP297
CYPG,2020-02-12 14:00,-98.2739,49.9031,269.00,-20.20,-27.40,68.31,350.00,21.00,0.00,30.33,1029.80,4.00,26.00,CLR,M,M,M,M,M,M,M,BLSN,M,M,M,M,M,M,-50.77,CYPG 121400Z 35021G26KT 4SM BLSN SKC M29/M33 A3033 RMK SLP298
CYQD,2020-02-12 14:00,-101.0911,53.9714,271.00,-25.60,-34.60,61.10,280.00,10.00,0.00,30.41,1033.90,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-49.26,CYQD 121400Z AUTO 28010KT 9SM CLR M32/M37 A3041 RMK SLP339
CYTH,2020-02-12 14:00,-97.8642,55.8011,218.00,-29.20,-36.40,67.05,290.00,10.00,0.00,30.21,1027.30,15.00,M,SCT,M,M,M,21000.00,M,M,M,M,M,M,M,M,M,M,-53.78,CYTH 121400Z 29010KT 15SM SCT210 M34/M38 A3021 RMK CI3 SLP273
CYYQ,2020-02-12 14:00,-94.0650,58.7392,29.00,-23.80,-29.20,74.83,290.00,13.00,0.00,30.07,1018.90,2.50,18.00,CLR,M,M,M,M,M,M,M,IC BLSN,M,M,M,M,M,M,-49.92,CYYQ 121400Z 29013G18KT 2 1/2SM IC BLSN SKC M31/M34 A3007 RMK SLP189
CYBV,2020-02-12 14:00,-97.0183,52.3589,222.00,-27.40,-32.80,74.41,330.00,9.00,0.00,30.32,1030.00,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-50.35,CYBV 121400Z 33009G15KT 15SM SKC M33/M36 A3032 RMK SLP300
CYGX,2020-02-12 14:00,-94.7106,56.3575,145.00,-32.80,-40.00,66.53,250.00,6.00,0.00,30.14,1023.50,15.00,M,FEW,M,M,M,13000.00,M,M,M,M,M,M,M,M,M,M,-52.51,CYGX 121400Z 25006KT 15SM FEW130 M36/M40 A3014 RMK AS2 SLP235
CYBQ,2020-02-12 14:00,-98.5122,58.7061,281.00,-22.00,-29.20,68.06,300.00,12.00,0.00,30.06,1023.10,2.50,19.00,OVC,M,M,M,3000.00,M,M,M,-SN,M,M,M,M,M,M,-46.73,CYBQ 121400Z AUTO 30012G19KT 2 1/2SM -SN OVC030 M30/M34 A3006 RMK VIS VRB 1 3/4-3 SLP231
CYBQ,2020-02-12 14:10,-98.5122,58.7061,281.00,-22.00,-29.20,68.06,290.00,12.00,0.00,30.06,1022.90,3.00,22.00,OVC,M,M,M,3600.00,M,M,M,-SN,M,M,M,M,M,M,-46.73,CYBQ 121410Z AUTO 29012G22KT 3SM -SN OVC036 M30/M34 A3006 RMK SLP229
CYBQ,2020-02-12 14:16,-98.5122,58.7061,281.00,-22.00,-29.20,68.06,300.00,9.00,0.00,30.06,1022.90,2.50,22.00,OVC,M,M,M,3600.00,M,M,M,-SN,M,M,M,M,M,M,-43.63,CYBQ 121416Z AUTO 30009G22KT 2 1/2SM -SN OVC036 M30/M34 A3006 RMK SLP229
CYTH,2020-02-12 14:28,-97.8642,55.8011,218.00,-29.20,-36.40,67.05,280.00,10.00,0.00,30.22,1027.40,6.00,M,FEW,BKN,M,M,9000.00,21000.00,M,M,IC,M,M,M,M,M,M,-53.78,CYTH 121428Z 28010KT 6SM IC FEW090 BKN210 M34/M38 A3022 RMK AS2CI5 SLP274
CYYQ,2020-02-12 14:30,-94.0650,58.7392,29.00,-23.80,-29.20,74.83,300.00,14.00,0.00,30.07,1019.00,5.00,M,CLR,M,M,M,M,M,M,M,IC BLSN,M,M,M,M,M,M,-50.76,CYYQ 121430Z 30014KT 5SM IC BLSN SKC M31/M34 A3007 RMK SLP190
CYBQ,2020-02-12 14:55,-98.5122,58.7061,281.00,-22.00,-27.40,75.04,310.00,10.00,0.00,30.06,1023.10,3.00,16.00,BKN,OVC,M,M,3400.00,8500.00,M,M,-SN,M,M,M,M,M,M,-44.75,CYBQ 121455Z AUTO 31010G16KT 270V340 3SM -SN BKN034 OVC085 M30/M33 A3006 RMK SLP231
CWWS,2020-02-12 15:00,-97.6164,52.8186,223.00,-25.40,-31.90,70.26,M,M,0.00,M,1031.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 121500Z AUTO M32/M36 RMK AO1 22 SOG 01 2018 SLP314 T13191355
CXMD,2020-02-12 15:00,-98.0839,49.1878,301.00,-19.70,-24.70,76.91,350.00,13.00,0.00,M,1030.00,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,21.00,340.00,2020-02-12 14:46,-44.67,CXMD 121500Z AUTO 35013G20KT M29/M32 RMK AO1 SOG 08 1056 PK WND 34021/1446 SLP300 T12871315 50002
