station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
9D7,2020-02-12 01:15,-99.2364,48.4800,451.00,26.60,26.60,100.00,210.00,7.00,0.00,29.59,M,10.00,M,SCT,BKN,OVC,M,7000.00,7500.00,10000.00,M,M,M,M,M,M,M,M,18.20,K9D7 120115Z AUTO 21007KT 10SM SCT070 BKN075 OVC100 M03/M03 A2959 RMK AO2
HZE,2020-02-12 01:15,-101.5810,47.2899,552.00,33.80,24.80,69.25,250.00,12.00,0.00,29.64,M,10.00,M,BKN,OVC,M,M,2700.00,3100.00,M,M,M,M,M,M,M,M,M,24.29,KHZE 120115Z AUTO 25012KT 10SM BKN027 OVC031 01/M04 A2964 RMK AO2
D50,2020-02-12 01:15,-103.2973,48.9285,594.00,28.40,28.40,100.00,270.00,9.00,0.00,29.59,M,2.50,M,BKN,BKN,OVC,M,300.00,600.00,2200.00,M,-SN,M,M,M,M,M,M,19.04,KD50 120115Z AUTO 27009KT 2 1/2SM -SN BKN003 BKN006 OVC022 M02/M02 A2959 RMK AO2
D60,2020-02-12 01:15,-102.8974,48.3803,690.00,30.20,30.20,100.00,260.00,10.00,0.00,29.59,M,4.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,20.71,KD60 120115Z AUTO 26010KT 4SM BR CLR M01/M01 A2959 RMK AO2
06D,2020-02-12 01:15,-99.6208,48.8844,555.00,28.40,21.20,74.08,260.00,7.00,0.00,29.55,M,10.00,M,BKN,OVC,M,M,6000.00,7500.00,M,M,M,M,M,M,M,M,M,20.39,K06D 120115Z AUTO 26007KT 10SM BKN060 OVC075 M02/M06 A2955 RMK AO2
2C8,2020-02-12 01:15,-97.6320,48.7837,272.00,28.40,21.20,74.08,210.00,12.00,0.00,29.60,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,17.42,K2C8 120115Z AUTO 21012KT 10SM OVC070 M02/M06 A2960 RMK AO2
D55,2020-02-12 01:15,-98.3937,48.7531,490.00,24.80,24.80,100.00,200.00,12.00,0.00,29.57,M,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,12.84,KD55 120115Z AUTO 20012KT 10SM FEW090 M04/M04 A2957 RMK AO2
20U,2020-02-12 01:15,-103.9821,46.9252,840.00,30.20,30.20,100.00,240.00,10.00,0.00,29.62,M,1.75,M,OVC,M,M,M,300.00,M,M,M,-SN,M,M,M,M,M,M,20.71,K20U 120115Z AUTO 24010KT 1 3/4SM -SN OVC003 M01/M01 A2962 RMK AO2
RUG,2020-02-12 01:15,-100.0243,48.3904,471.00,28.40,24.80,86.18,240.00,10.00,0.00,29.57,M,10.00,M,FEW,BKN,OVC,M,4900.00,6500.00,7500.00,M,M,M,M,M,M,M,M,18.45,KRUG 120115Z AUTO 24010KT 10SM FEW049 BKN065 OVC075 M02/M04 A2957 RMK AO2
Y19,2020-02-12 01:15,-100.8944,46.7680,592.00,30.20,23.00,74.26,230.00,8.00,0.00,29.64,M,10.00,M,FEW,SCT,BKN,M,6000.00,6500.00,9500.00,M,M,M,M,M,M,M,M,21.90,KY19 120115Z AUTO 23008KT 10SM FEW060 SCT065 BKN095 M01/M05 A2964 RMK AO2
S25,2020-02-12 01:15,-103.2552,47.7966,642.00,30.20,30.20,100.00,240.00,6.00,0.00,29.60,M,3.00,M,BKN,BKN,OVC,M,1100.00,1600.00,2100.00,M,-SN,M,M,M,M,M,M,23.36,KS25 120115Z AUTO 24006KT 3SM -SN BKN011 BKN016 OVC021 M01/M01 A2960 RMK AO2
08D,2020-02-12 01:15,-102.4064,48.3008,682.00,30.20,26.60,86.28,260.00,10.00,0.00,29.58,M,10.00,M,BKN,BKN,OVC,M,3400.00,4400.00,7500.00,M,-UP,M,M,M,M,M,M,20.71,K08D 120115Z AUTO 26010KT 10SM -UP BKN034 BKN044 OVC075 M01/M03 A2958 RMK AO2
BAC,2020-02-12 01:15,-98.0180,46.9412,427.30,26.60,23.00,86.07,200.00,15.00,0.00,29.68,M,10.00,M,CLR,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,13.78,KBAC 120115Z AUTO 20015KT 10SM -SN CLR M03/M05 A2968 RMK AO2
2D5,2020-02-12 01:15,-98.0799,46.1731,407.00,26.60,21.20,79.77,190.00,20.00,0.00,29.73,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.97,K2D5 120115Z AUTO 19020KT 10SM M03/M06 A2973 RMK AO2
5H4,2020-02-12 01:15,-99.9317,47.7912,489.00,28.40,21.20,74.08,230.00,9.00,0.00,29.61,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,19.04,K5H4 120115Z AUTO 23009KT 10SM OVC070 M02/M06 A2961 RMK AO2
96D,2020-02-12 01:15,-97.9028,48.9406,287.00,30.20,21.20,68.83,210.00,14.00,0.00,29.58,M,10.00,21.00,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,18.84,K96D 120115Z AUTO 21014G21KT 10SM OVC070 M01/M06 A2958 RMK AO2
GWR,2020-02-12 01:15,-97.6435,46.2187,385.00,26.60,24.80,92.80,210.00,17.00,0.00,29.74,M,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,13.00,KGWR 120115Z AUTO 21017KT 10SM BKN110 M03/M04 A2974 RMK A01
S32,2020-02-12 01:15,-98.1059,47.4228,434.00,28.40,26.60,92.86,200.00,14.00,0.00,29.64,M,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,16.52,KS32 120115Z AUTO 20014KT 10SM FEW120 M02/M03 A2964 RMK AO2
MOT,2020-02-12 01:16,-101.2803,48.2594,523.00,32.00,25.00,75.07,240.00,12.00,T,29.58,M,3.00,22.00,OVC,M,M,M,2400.00,M,M,M,-SN,M,M,M,M,M,M,22.00,KMOT 120116Z 24012G22KT 3SM -SN OVC024 00/M04 A2958 RMK AO2 SNB02 P0000 T00001039
XWA,2020-02-12 01:19,-103.7505,48.2597,710.85,30.00,28.00,92.15,250.00,7.00,T,29.58,M,3.00,M,SCT,BKN,OVC,M,700.00,1600.00,2700.00,M,-SN BR,M,M,M,M,M,M,22.34,KXWA 120119Z AUTO 25007KT 3SM -SN BR SCT007 BKN016 OVC027 M01/M02 A2958 RMK AO2 P0000 T10111022 TSNO $
XWA,2020-02-12 01:29,-103.7505,48.2597,710.85,30.00,28.00,92.15,250.00,6.00,T,29.57,M,2.50,M,SCT,BKN,OVC,M,700.00,1500.00,2700.00,M,-SN BR,M,M,M,M,M,M,23.12,KXWA 120129Z AUTO 25006KT 2 1/2SM -SN BR SCT007 BKN015 OVC027 M01/M02 A2957 RMK AO2 P0000 T10111022 TSNO $
BWP,2020-02-12 01:35,-96.6074,46.2441,294.70,26.60,19.40,73.89,170.00,13.00,0.00,29.78,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.65,KBWP 120135Z AUTO 17013KT 10SM M03/M07 A2978 RMK AO1
46D,2020-02-12 01:35,-99.1513,47.4511,489.80,32.00,23.00,69.04,230.00,14.00,0.00,29.62,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.16,K46D 120135Z AUTO 23014G23KT 10SM CLR M00/M05 A2962 RMK AO2
7L2,2020-02-12 01:35,-100.2456,46.2206,541.00,28.40,21.20,74.08,200.00,12.00,0.00,29.68,M,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,17.42,K7L2 120135Z AUTO 20012KT 10SM OVC110 M02/M06 A2968 RMK AO2
GAF,2020-02-12 01:35,-97.3709,48.4047,251.00,26.60,23.00,86.07,180.00,12.00,0.00,29.64,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.13,KGAF 120135Z AUTO 18012KT 10SM CLR M03/M05 A2964 RMK AO2
9D7,2020-02-12 01:35,-99.2364,48.4800,451.00,26.60,26.60,100.00,220.00,7.00,0.00,29.59,M,10.00,M,BKN,OVC,M,M,6500.00,7500.00,M,M,M,M,M,M,M,M,M,18.20,K9D7 120135Z AUTO 22007KT 10SM BKN065 OVC075 M03/M03 A2959 RMK AO2
HZE,2020-02-12 01:35,-101.5810,47.2899,552.00,33.80,26.60,74.63,270.00,15.00,0.00,29.64,M,9.00,M,OVC,M,M,M,2700.00,M,M,M,-UP,M,M,M,M,M,M,23.11,KHZE 120135Z AUTO 27015KT 9SM -UP OVC027 01/M03 A2964 RMK AO2
D50,2020-02-12 01:35,-103.2973,48.9285,594.00,28.40,28.40,100.00,280.00,8.00,0.00,29.59,M,2.00,M,OVC,M,M,M,300.00,M,M,M,-SN,M,M,M,M,M,M,19.68,KD50 120135Z AUTO 28008KT 2SM -SN OVC003 M02/M02 A2959 RMK AO2
D60,2020-02-12 01:35,-102.8974,48.3803,690.00,28.40,28.40,100.00,270.00,7.00,0.00,29.59,M,3.00,M,FEW,M,M,M,1400.00,M,M,M,BR,M,M,M,M,M,M,20.39,KD60 120135Z AUTO 27007KT 3SM BR FEW014 M02/M02 A2959 RMK AO2
06D,2020-02-12 01:35,-99.6208,48.8844,555.00,28.40,21.20,74.08,260.00,7.00,0.00,29.54,M,10.00,M,SCT,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,20.39,K06D 120135Z AUTO 26007KT 10SM SCT050 OVC060 M02/M06 A2954 RMK AO2
2C8,2020-02-12 01:35,-97.6320,48.7837,272.00,28.40,21.20,74.08,220.00,9.00,0.00,29.59,M,10.00,M,FEW,OVC,M,M,5500.00,7500.00,M,M,M,M,M,M,M,M,M,19.04,K2C8 120135Z AUTO 22009KT 10SM FEW055 OVC075 M02/M06 A2959 RMK AO2
D55,2020-02-12 01:35,-98.3937,48.7531,490.00,24.80,24.80,100.00,210.00,11.00,0.00,29.56,M,10.00,M,BKN,BKN,M,M,5500.00,6500.00,M,M,M,M,M,M,M,M,M,13.37,KD55 120135Z AUTO 21011KT 10SM BKN055 BKN065 M04/M04 A2956 RMK AO2
20U,2020-02-12 01:35,-103.9821,46.9252,840.00,30.20,30.20,100.00,230.00,7.00,0.00,29.62,M,2.50,M,SCT,BKN,OVC,M,300.00,700.00,1300.00,M,-SN,M,M,M,M,M,M,22.59,K20U 120135Z AUTO 23007KT 2 1/2SM -SN SCT003 BKN007 OVC013 M01/M01 A2962 RMK AO2
RUG,2020-02-12 01:35,-100.0243,48.3904,471.00,28.40,23.00,79.92,250.00,13.00,0.00,29.57,M,10.00,M,SCT,BKN,OVC,M,3500.00,4800.00,6000.00,M,M,M,M,M,M,M,M,16.96,KRUG 120135Z AUTO 25013KT 10SM SCT035 BKN048 OVC060 M02/M05 A2957 RMK AO2
Y19,2020-02-12 01:35,-100.8944,46.7680,592.00,28.40,23.00,79.92,230.00,6.00,0.00,29.64,M,10.00,M,SCT,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,21.19,KY19 120135Z AUTO 23006KT 10SM SCT050 OVC060 M02/M05 A2964 RMK AO2
S25,2020-02-12 01:35,-103.2552,47.7966,642.00,30.20,30.20,100.00,240.00,5.00,0.00,29.59,M,3.00,M,FEW,OVC,M,M,100.00,1300.00,M,M,-SN,M,M,M,M,M,M,24.26,KS25 120135Z AUTO 24005KT 3SM -SN FEW001 OVC013 M01/M01 A2959 RMK AO2
08D,2020-02-12 01:35,-102.4064,48.3008,682.00,30.20,28.40,92.92,260.00,8.00,0.00,29.58,M,10.00,M,SCT,BKN,OVC,M,3400.00,4500.00,6500.00,M,-UP,M,M,M,M,M,M,21.90,K08D 120135Z AUTO 26008KT 10SM -UP SCT034 BKN045 OVC065 M01/M02 A2958 RMK AO2
BAC,2020-02-12 01:35,-98.0180,46.9412,427.30,26.60,24.80,92.80,200.00,17.00,0.00,29.68,M,10.00,M,CLR,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,13.00,KBAC 120135Z AUTO 20017KT 10SM -SN CLR M03/M04 A2968 RMK AO2
2D5,2020-02-12 01:35,-98.0799,46.1731,407.00,26.60,21.20,79.77,190.00,19.00,0.00,29.72,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.30,K2D5 120135Z AUTO 19019KT 10SM M03/M06 A2972 RMK AO2
5H4,2020-02-12 01:35,-99.9317,47.7912,489.00,30.20,23.00,74.26,250.00,13.00,0.00,29.61,M,10.00,M,FEW,SCT,BKN,M,2800.00,3300.00,4100.00,M,M,M,M,M,M,M,M,19.26,K5H4 120135Z AUTO 25013KT 10SM FEW028 SCT033 BKN041 M01/M05 A2961 RMK AO2
96D,2020-02-12 01:35,-97.9028,48.9406,287.00,30.20,23.00,74.26,210.00,12.00,0.00,29.58,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,19.71,K96D 120135Z AUTO 21012KT 10SM OVC070 M01/M05 A2958 RMK AO2
GWR,2020-02-12 01:35,-97.6435,46.2187,385.00,26.60,24.80,92.80,210.00,20.00,0.00,29.72,M,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,11.97,KGWR 120135Z AUTO 21020KT 10SM OVC120 M03/M04 A2972 RMK A01
S32,2020-02-12 01:35,-98.1059,47.4228,434.00,28.40,26.60,92.86,210.00,15.00,0.00,29.63,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.11,KS32 120135Z AUTO 21015KT 10SM CLR M02/M03 A2963 RMK AO2
XWA,2020-02-12 01:49,-103.7505,48.2597,710.85,28.40,28.40,100.00,240.00,5.00,0.01,29.58,M,2.00,M,BKN,BKN,OVC,M,600.00,1500.00,2700.00,M,-SN BR,M,M,M,M,M,M,22.12,KXWA 120149Z AUTO 24005KT 2SM -SN BR BKN006 BKN015 OVC027 M02/M02 A2958 RMK AO2 P0001 TSNO $
BIS,2020-02-12 01:52,-100.7458,46.7727,506.00,32.00,21.90,65.92,230.00,7.00,0.00,29.64,1006.20,10.00,M,BKN,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,24.78,KBIS 120152Z 23007KT 10SM BKN100 BKN120 00/M06 A2964 RMK AO2 SLP062 T00001056
N60,2020-02-12 01:52,-101.4394,47.6458,587.00,30.00,26.10,85.21,270.00,12.00,0.00,29.60,1005.30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.46,KN60 120152Z AUTO 27012KT M01/M03 A2960 RMK AO1 SLP053 T10111033
XWA,2020-02-12 01:52,-103.7505,48.2597,710.85,28.90,28.00,96.38,240.00,5.00,0.01,29.58,989.20,2.00,M,BKN,BKN,OVC,M,700.00,1700.00,2600.00,M,-SN BR,M,M,M,M,M,M,22.71,KXWA 120152Z AUTO 24005KT 2SM -SN BR BKN007 BKN017 OVC026 M02/M02 A2958 RMK AO2 SLP892 P0001 T10171022 TSNO $
HEI,2020-02-12 01:53,-102.6560,46.0149,828.00,28.90,19.90,68.67,230.00,7.00,0.00,29.65,1008.20,10.00,M,SCT,BKN,M,M,6000.00,9500.00,M,M,M,M,M,M,M,M,M,21.00,KHEI 120153Z AUTO 23007KT 10SM SCT060 BKN095 M02/M07 A2965 RMK AO2 SLP082 T10171067
FAR,2020-02-12 01:53,-96.8111,46.9253,274.00,27.00,19.90,74.25,180.00,16.00,0.00,29.71,1007.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.90,KFAR 120153Z 18016KT 10SM CLR M03/M07 A2971 RMK AO2 SLP076 T10281067
GFK,2020-02-12 01:53,-97.1761,47.9492,257.00,26.10,19.90,77.06,190.00,12.00,0.00,29.65,1005.50,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,14.49,KGFK 120153Z 19012KT 10SM BKN120 M03/M07 A2965 RMK AO2 SLP055 T10331067
MOT,2020-02-12 01:54,-101.2803,48.2594,523.00,33.10,24.10,69.17,240.00,8.00,T,29.59,1004.30,10.00,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,25.47,KMOT 120154Z 24008KT 10SM OVC026 01/M04 A2959 RMK AO2 SNB02E29 SLP043 P0000 T00061044
BWP,2020-02-12 01:55,-96.6074,46.2441,294.70,26.60,19.40,73.89,170.00,14.00,0.00,29.77,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.20,KBWP 120155Z AUTO 17014KT 10SM M03/M07 A2977 RMK AO1
46D,2020-02-12 01:55,-99.1513,47.4511,489.80,32.00,23.00,69.04,230.00,17.00,0.00,29.62,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.08,K46D 120155Z AUTO 23017KT 10SM CLR M00/M05 A2962 RMK AO2
7L2,2020-02-12 01:55,-100.2456,46.2206,541.00,28.40,21.20,74.08,210.00,12.00,0.00,29.68,M,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,17.42,K7L2 120155Z AUTO 21012KT 10SM OVC100 M02/M06 A2968 RMK AO2
GAF,2020-02-12 01:55,-97.3709,48.4047,251.00,28.40,23.00,79.92,180.00,13.00,0.00,29.63,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.96,KGAF 120155Z AUTO 18013KT 10SM CLR M02/M05 A2963 RMK AO2
9D7,2020-02-12 01:55,-99.2364,48.4800,451.00,26.60,26.60,100.00,230.00,7.00,0.00,29.59,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,18.20,K9D7 120155Z AUTO 23007KT 10SM OVC070 M03/M03 A2959 RMK AO2
HZE,2020-02-12 01:55,-101.5810,47.2899,552.00,32.00,30.20,92.97,270.00,10.00,0.00,29.64,M,2.50,17.00,FEW,BKN,OVC,M,400.00,2400.00,2900.00,M,-SN,M,M,M,M,M,M,22.97,KHZE 120155Z AUTO 27010G17KT 2 1/2SM -SN FEW004 BKN024 OVC029 M00/M01 A2964 RMK AO2
D50,2020-02-12 01:55,-103.2973,48.9285,594.00,28.40,28.40,100.00,300.00,8.00,0.00,29.60,M,2.00,M,OVC,M,M,M,300.00,M,M,M,-SN,M,M,M,M,M,M,19.68,KD50 120155Z AUTO 30008KT 2SM -SN OVC003 M02/M02 A2960 RMK AO2
D60,2020-02-12 01:55,-102.8974,48.3803,690.00,28.40,28.40,100.00,290.00,6.00,0.00,29.59,M,3.00,M,BKN,BKN,M,M,800.00,1400.00,M,M,BR,M,M,M,M,M,M,21.19,KD60 120155Z AUTO 29006KT 3SM BR BKN008 BKN014 M02/M02 A2959 RMK AO2
06D,2020-02-12 01:55,-99.6208,48.8844,555.00,28.40,19.40,68.61,270.00,9.00,0.00,29.55,M,10.00,M,FEW,BKN,OVC,M,4200.00,5500.00,6500.00,M,M,M,M,M,M,M,M,19.04,K06D 120155Z AUTO 27009KT 10SM FEW042 BKN055 OVC065 M02/M07 A2955 RMK AO2
2C8,2020-02-12 01:55,-97.6320,48.7837,272.00,28.40,23.00,79.92,220.00,6.00,0.00,29.59,M,10.00,M,SCT,OVC,M,M,5500.00,7000.00,M,M,M,M,M,M,M,M,M,21.19,K2C8 120155Z AUTO 22006KT 10SM SCT055 OVC070 M02/M05 A2959 RMK AO2
D55,2020-02-12 01:55,-98.3937,48.7531,490.00,24.80,24.80,100.00,220.00,9.00,0.00,29.57,M,10.00,M,BKN,BKN,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,14.56,KD55 120155Z AUTO 22009KT 10SM BKN050 BKN060 M04/M04 A2957 RMK AO2
20U,2020-02-12 01:55,-103.9821,46.9252,840.00,30.20,30.20,100.00,250.00,10.00,0.00,29.62,M,2.50,M,BKN,OVC,M,M,700.00,1200.00,M,M,-SN,M,M,M,M,M,M,20.71,K20U 120155Z AUTO 25010KT 2 1/2SM -SN BKN007 OVC012 M01/M01 A2962 RMK AO2
RUG,2020-02-12 01:55,-100.0243,48.3904,471.00,30.20,24.80,80.07,270.00,13.00,0.00,29.57,M,10.00,M,FEW,SCT,BKN,M,3500.00,4400.00,5000.00,M,M,M,M,M,M,M,M,19.26,KRUG 120155Z AUTO 27013KT 10SM FEW035 SCT044 BKN050 M01/M04 A2957 RMK AO2
Y19,2020-02-12 01:55,-100.8944,46.7680,592.00,28.40,24.80,86.18,230.00,8.00,0.00,29.64,M,10.00,M,FEW,OVC,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,19.68,KY19 120155Z AUTO 23008KT 10SM FEW050 OVC060 M02/M04 A2964 RMK AO2
S25,2020-02-12 01:55,-103.2552,47.7966,642.00,30.20,30.20,100.00,230.00,3.00,0.00,29.60,M,4.00,M,SCT,BKN,OVC,M,100.00,1400.00,2100.00,M,-SN,M,M,M,M,M,M,26.63,KS25 120155Z AUTO 23003KT 4SM -SN SCT001 BKN014 OVC021 M01/M01 A2960 RMK AO2
08D,2020-02-12 01:55,-102.4064,48.3008,682.00,30.20,30.20,100.00,260.00,5.00,0.00,29.58,M,10.00,M,SCT,BKN,OVC,M,3600.00,5500.00,6500.00,M,-UP,M,M,M,M,M,M,24.26,K08D 120155Z AUTO 26005KT 10SM -UP SCT036 BKN055 OVC065 M01/M01 A2958 RMK AO2
BAC,2020-02-12 01:55,-98.0180,46.9412,427.30,26.60,24.80,92.80,200.00,17.00,0.00,29.67,M,10.00,M,BKN,BKN,M,M,10000.00,12000.00,M,M,-SN,M,M,M,M,M,M,13.00,KBAC 120155Z AUTO 20017KT 10SM -SN BKN100 BKN120 M03/M04 A2967 RMK AO2
2D5,2020-02-12 01:55,-98.0799,46.1731,407.00,24.80,21.20,85.96,190.00,15.00,0.00,29.71,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.45,K2D5 120155Z AUTO 19015KT 10SM M04/M06 A2971 RMK AO2
5H4,2020-02-12 01:55,-99.9317,47.7912,489.00,30.20,23.00,74.26,250.00,13.00,0.00,29.61,M,10.00,M,SCT,BKN,OVC,M,2800.00,3400.00,4900.00,M,M,M,M,M,M,M,M,19.26,K5H4 120155Z AUTO 25013KT 10SM SCT028 BKN034 OVC049 M01/M05 A2961 RMK AO2
96D,2020-02-12 01:55,-97.9028,48.9406,287.00,30.20,23.00,74.26,200.00,10.00,0.00,29.57,M,10.00,15.00,SCT,OVC,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,20.71,K96D 120155Z AUTO 20010G15KT 10SM SCT070 OVC095 M01/M05 A2957 RMK AO2
GWR,2020-02-12 01:55,-97.6435,46.2187,385.00,28.40,24.80,86.18,210.00,19.00,0.00,29.71,M,10.00,27.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,14.68,KGWR 120155Z AUTO 21019G27KT 10SM OVC110 M02/M04 A2971 RMK A01
S32,2020-02-12 01:55,-98.1059,47.4228,434.00,28.40,26.60,92.86,210.00,12.00,0.00,29.64,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.42,KS32 120155Z AUTO 21012KT 10SM CLR M02/M03 A2964 RMK AO2
MIB,2020-02-12 01:56,-101.3580,48.4158,508.00,32.00,24.30,72.91,290.00,13.00,0.00,29.57,1004.20,10.00,M,FEW,BKN,BKN,M,3800.00,5000.00,6000.00,M,M,M,M,M,M,M,M,21.57,KMIB 120156Z AUTO 29013KT 10SM FEW038 BKN050 BKN060 00/M04 A2957 RMK AO2 SLP042 T00001043 $
DVL,2020-02-12 01:56,-98.9083,48.1146,443.00,28.00,23.00,81.25,220.00,11.00,0.00,29.59,1061.00,10.00,M,BKN,BKN,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,17.41,KDVL 120156Z AUTO 22011KT 10SM BKN100 BKN120 M02/M05 A2959 RMK AO2 SLP610 T10221050 FZRANO
DIK,2020-02-12 01:56,-102.8019,46.7973,789.00,30.90,21.00,66.34,260.00,12.00,T,29.59,1005.20,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,20.60,KDIK 120156Z AUTO 26012KT 10SM OVC065 M01/M06 A2959 RMK AO2 SNB05E16 SLP052 P0000 T10061061 $
RDR,2020-02-12 01:56,-97.4012,47.9611,278.00,28.20,22.30,78.24,220.00,11.00,0.00,29.63,1005.30,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,17.66,KRDR 120156Z 22011KT 10SM OVC100 M02/M05 A2963 RMK AO2A SLP053 T10211054
JMS,2020-02-12 01:56,-98.6800,46.9300,457.00,30.00,23.00,74.87,200.00,10.00,0.00,29.64,1005.90,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,20.46,KJMS 120156Z AUTO 20010KT 10SM BKN100 M01/M05 A2964 RMK AO2 SLP059 T10111050
MIB,2020-02-12 02:08,-101.3580,48.4158,508.00,32.00,24.80,74.44,280.00,11.00,0.00,29.57,1004.20,10.00,M,FEW,M,M,M,5000.00,M,M,M,-UP,M,M,M,M,M,M,22.47,KMIB 120208Z AUTO 28011KT 10SM -UP FEW050 00/M04 A2957 RMK AO2 UPB08 SLP042 $
XWA,2020-02-12 02:14,-103.7505,48.2597,710.85,28.90,28.00,96.38,240.00,4.00,0.01,29.58,M,2.00,M,SCT,BKN,OVC,M,700.00,1600.00,2900.00,M,-SN BR,M,M,M,M,M,M,23.80,KXWA 120214Z AUTO 24004KT 2SM -SN BR SCT007 BKN016 OVC029 M02/M02 A2958 RMK AO2 P0001 T10171022 TSNO $
BWP,2020-02-12 02:15,-96.6074,46.2441,294.70,26.60,19.40,73.89,170.00,13.00,0.00,29.76,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.65,KBWP 120215Z AUTO 17013KT 10SM M03/M07 A2976 RMK AO1
46D,2020-02-12 02:15,-99.1513,47.4511,489.80,32.00,24.80,74.44,240.00,12.00,0.00,29.63,M,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.00,K46D 120215Z AUTO 24012G17KT 10SM CLR M00/M04 A2963 RMK AO2
7L2,2020-02-12 02:15,-100.2456,46.2206,541.00,28.40,21.20,74.08,210.00,12.00,0.00,29.68,M,10.00,M,OVC,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,17.42,K7L2 120215Z AUTO 21012KT 10SM OVC095 M02/M06 A2968 RMK AO2
GAF,2020-02-12 02:15,-97.3709,48.4047,251.00,28.40,23.00,79.92,190.00,14.00,0.00,29.63,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.52,KGAF 120215Z AUTO 19014KT 10SM CLR M02/M05 A2963 RMK AO2
9D7,2020-02-12 02:15,-99.2364,48.4800,451.00,26.60,26.60,100.00,240.00,8.00,0.00,29.59,M,10.00,M,FEW,OVC,M,M,6000.00,7500.00,M,M,M,M,M,M,M,M,M,17.46,K9D7 120215Z AUTO 24008KT 10SM FEW060 OVC075 M03/M03 A2959 RMK AO2
HZE,2020-02-12 02:15,-101.5810,47.2899,552.00,30.20,30.20,100.00,260.00,9.00,0.00,29.64,M,2.50,M,FEW,OVC,M,M,400.00,2300.00,M,M,-SN,M,M,M,M,M,M,21.28,KHZE 120215Z AUTO 26009KT 2 1/2SM -SN FEW004 OVC023 M01/M01 A2964 RMK AO2
D50,2020-02-12 02:15,-103.2973,48.9285,594.00,28.40,28.40,100.00,300.00,8.00,0.00,29.60,M,2.00,M,OVC,M,M,M,300.00,M,M,M,-SN,M,M,M,M,M,M,19.68,KD50 120215Z AUTO 30008KT 2SM -SN OVC003 M02/M02 A2960 RMK AO2
